F_std_final,F_std_mean,F_std_temporal_std,N,alive_density_final,alive_density_mean,alive_density_temporal_std,config_idx,correlation_length_final,correlation_length_mean,correlation_length_temporal_std,error,excess_activity_final,excess_activity_slope,extinct,final_pop,init,largest_patch_final,largest_patch_mean,largest_patch_temporal_std,min_pop,n_distinct_genomes_final,n_distinct_genomes_mean,n_distinct_genomes_temporal_std,n_patches_final,n_patches_mean,n_patches_temporal_std,n_steps,param_food_inc,param_gdiff,param_m_scale,param_mu_egenome,param_mu_lut,param_restricted_mu,param_tax,seed,shadow,unique_top_genomes
0.1763918399810791,0.2725931773360689,0.10300436550752283,256,0.326568603515625,0.36107502647893347,0.26391118301097816,1,76.0,67.85074626865672,24.945864011572723,,-21279.0,5.262457218856215,False,21402,halfplane,2306.0,15052.50248756219,16951.72658492912,445,15251.0,15687.482587064676,11031.558642843396,4211.0,2250.323383084577,1090.1313946549908,5000,0.018,0.06,1.2,0.01,0.003,False,0.04,0,True,184
0.24971751868724823,0.2937119437835703,0.07418311726585212,256,0.612060546875,0.4055944793853001,0.19652347282949617,2,49.0,55.149253731343286,14.988805505705225,,88881.0,26.987243091473335,False,40112,halfplane,17232.0,13209.034825870647,12954.767066030388,2216,37841.0,24741.12935323383,11934.892504656069,3532.0,2973.6119402985073,1464.9298554027985,5000,0.013,0.06,1.0,0.001,0.01,False,0.03,0,True,155
0.18919570744037628,0.301782004720536,0.07814773154394751,256,0.23699951171875,0.24061910904462064,0.16675910076051653,13,89.0,73.16417910447761,18.806104398162535,,-12566.0,0.8214436530220187,False,15532,halfplane,12099.0,10863.805970149253,9912.507476155566,51,15522.0,15542.512437810945,10806.425589941377,1012.0,580.0099502487562,283.97167173637894,5000,0.008,0.08,1.0,0.001,0.03,False,0.03,0,True,165
0.4282660186290741,0.31385323523882014,0.07842059972541172,256,0.4999847412109375,0.2815117527596393,0.18063882962200573,12,64.0,64.96019900497512,17.78501823423968,,-11337.0,6.091470134476141,False,32767,halfplane,14003.0,10322.0,10701.764983924113,2501,18431.0,10379.507462686568,6535.377354473664,1339.0,1536.4378109452737,460.79092437163706,5000,0.013,0.08,0.8,0.001,0.003,True,0.04,0,True,184
0.15919344127178192,0.26381328016223005,0.10559446831186745,256,0.012451171875,0.2515699092428483,0.21559402382997128,16,69.0,71.38308457711443,23.77522253115167,,-251.0,7.886147066646968,False,816,halfplane,57.0,11441.865671641792,11677.944671819409,69,746.0,10255.766169154229,9233.841148636815,594.0,857.2537313432836,634.3537004010028,5000,0.01,0.06,1.2,0.001,0.003,True,0.03,0,True,119
0.22794100642204285,0.27093964589027625,0.10413101344547461,256,0.06231689453125,0.27759874638040266,0.24386707883698694,14,41.0,51.67164179104478,20.957470361930348,,-4307.0,12.853376267178964,False,4084,halfplane,990.0,12173.74129353234,15387.784733279432,855,2615.0,10470.915422885571,8923.417628741036,870.0,1010.2686567164179,444.95582816454777,5000,0.01,0.06,0.8,0.01,0.003,False,0.03,0,True,172
0.19901582598686218,0.29380903159504507,0.08569292423450055,256,0.16241455078125,0.23629282481634795,0.17848139048966596,20,86.0,66.60696517412936,21.054294919823995,,-32089.0,10.498008275454424,False,10644,halfplane,3207.0,10713.253731343284,10126.627856378971,115,6935.0,8889.462686567163,6603.915105168252,1435.0,771.6716417910447,409.69250894100946,5000,0.008,0.08,0.8,0.01,0.003,False,0.03,0,True,186
0.258673757314682,0.2763693134360646,0.10175530515534266,256,0.085418701171875,0.38449172594060943,0.26601810123364317,15,54.0,61.64179104477612,13.870798445961107,,-83103.0,49.92270613270283,False,5598,halfplane,154.0,17725.47263681592,18100.369633412647,3258,3593.0,7635.273631840796,4269.589064051936,3029.0,1668.4179104477612,811.5727710219771,5000,0.013,0.06,0.8,0.001,0.001,False,0.03,0,True,149
0.2558039128780365,0.31043837490069925,0.08113888258205353,256,0.0835113525390625,0.2835353262981965,0.1942585820578553,21,50.0,62.482587064676615,16.768275699188983,,-27467.0,13.566880803901304,False,5473,halfplane,1377.0,11526.174129353234,11584.505769127685,1981,4024.0,10334.865671641792,7048.926269941424,1918.0,1250.9900497512438,416.9078902536134,5000,0.01,0.06,0.7,0.01,0.003,True,0.03,0,True,164
0.27314844727516174,0.33024158132313497,0.07499574449870072,256,0.071502685546875,0.3141150782950482,0.1821456171531306,22,43.0,57.691542288557216,15.909394518326396,,-12606.0,15.06942113196396,False,4686,halfplane,1265.0,12305.65671641791,11539.497498331422,3360,3470.0,12156.1592039801,6623.952816855486,1895.0,1618.5870646766168,491.6413707618773,5000,0.013,0.06,0.8,0.001,0.003,False,0.035,0,True,166
